mesh1kmid,lon_center,lat_center,lon_max,lat_max,lon_min,lat_min,prefcode,citycode
53352736,135.956253,35.5291672,135.962494,35.5333328,135.949997,35.5250015,18,18442
53352737,135.96875,35.5291672,135.975006,35.5333328,135.962494,35.5250015,18,18442
53352738,135.981247,35.5291672,135.987503,35.5333328,135.975006,35.5250015,18,18442
53352739,135.993744,35.5291672,136,35.5333328,135.987503,35.5250015,18,18442
53352746,135.956253,35.5374985,135.962494,35.5416679,135.949997,35.5333328,18,18442
53352747,135.96875,35.5374985,135.975006,35.5416679,135.962494,35.5333328,18,18442
53352748,135.981247,35.5374985,135.987503,35.5416679,135.975006,35.5333328,18,18442
53352749,135.993744,35.5374985,136,35.5416679,135.987503,35.5333328,18,18442
53352756,135.956253,35.5458336,135.962494,35.5499992,135.949997,35.5416679,18,18442
53352757,135.96875,35.5458336,135.975006,35.5499992,135.962494,35.5416679,18,18442
53352758,135.981247,35.5458336,135.987503,35.5499992,135.975006,35.5416679,18,18442
53352759,135.993744,35.5458336,136,35.5499992,135.987503,35.5416679,18,18442
53352766,135.956253,35.5541649,135.962494,35.5583344,135.949997,35.5499992,18,18442
53352767,135.96875,35.5541649,135.975006,35.5583344,135.962494,35.5499992,18,18442
53352768,135.981247,35.5541649,135.987503,35.5583344,135.975006,35.5499992,18,18442
53352769,135.993744,35.5541649,136,35.5583344,135.987503,35.5499992,18,18442
53352775,135.943756,35.5625,135.949997,35.5666656,135.9375,35.5583344,18,18442
53352776,135.956253,35.5625,135.962494,35.5666656,135.949997,35.5583344,18,18442
53352777,135.96875,35.5625,135.975006,35.5666656,135.962494,35.5583344,18,18442
53352778,135.981247,35.5625,135.987503,35.5666656,135.975006,35.5583344,18,18442
53352779,135.993744,35.5625,136,35.5666656,135.987503,35.5583344,18,18442
53352785,135.943756,35.5708351,135.949997,35.5750008,135.9375,35.5666656,18,18442
53352786,135.956253,35.5708351,135.962494,35.5750008,135.949997,35.5666656,18,18442
53352787,135.96875,35.5708351,135.975006,35.5750008,135.962494,35.5666656,18,18442
53352788,135.981247,35.5708351,135.987503,35.5750008,135.975006,35.5666656,18,18442
53352789,135.993744,35.5708351,136,35.5750008,135.987503,35.5666656,18,18442
53352795,135.943756,35.5791664,135.949997,35.5833321,135.9375,35.5750008,18,18442
53352796,135.956253,35.5791664,135.962494,35.5833321,135.949997,35.5750008,18,18442
53352797,135.96875,35.5791664,135.975006,35.5833321,135.962494,35.5750008,18,18442
53352798,135.981247,35.5791664,135.987503,35.5833321,135.975006,35.5750008,18,18442
53352799,135.993744,35.5791664,136,35.5833321,135.987503,35.5750008,18,18442
53353629,135.868744,35.6041679,135.875,35.6083336,135.862503,35.5999985,18,18442
53353638,135.856247,35.6124992,135.862503,35.6166649,135.850006,35.6083336,18,18442
53353639,135.868744,35.6124992,135.875,35.6166649,135.862503,35.6083336,18,18442
53353648,135.856247,35.6208344,135.862503,35.625,135.850006,35.6166649,18,18442
53353657,135.84375,35.6291656,135.850006,35.6333351,135.837494,35.625,18,18442
53353666,135.831253,35.6375008,135.837494,35.6416664,135.824997,35.6333351,18,18442
53353667,135.84375,35.6375008,135.850006,35.6416664,135.837494,35.6333351,18,18442
53353675,135.818756,35.6458321,135.824997,35.6500015,135.8125,35.6416664,18,18442
53353676,135.831253,35.6458321,135.837494,35.6500015,135.824997,35.6416664,18,18442
53353703,135.918747,35.5875015,135.925003,35.5916672,135.912506,35.5833321,18,18442
53353704,135.931244,35.5875015,135.9375,35.5916672,135.925003,35.5833321,18,18442
53353705,135.943756,35.5875015,135.949997,35.5916672,135.9375,35.5833321,18,18442
53353706,135.956253,35.5875015,135.962494,35.5916672,135.949997,35.5833321,18,18442
53353707,135.96875,35.5875015,135.975006,35.5916672,135.962494,35.5833321,18,18442
53353708,135.981247,35.5875015,135.987503,35.5916672,135.975006,35.5833321,18,18442
53353709,135.993744,35.5875015,136,35.5916672,135.987503,35.5833321,18,18442
53353713,135.918747,35.5958328,135.925003,35.5999985,135.912506,35.5916672,18,18442
53353714,135.931244,35.5958328,135.9375,35.5999985,135.925003,35.5916672,18,18442
53353715,135.943756,35.5958328,135.949997,35.5999985,135.9375,35.5916672,18,18442
53353716,135.956253,35.5958328,135.962494,35.5999985,135.949997,35.5916672,18,18442
53353717,135.96875,35.5958328,135.975006,35.5999985,135.962494,35.5916672,18,18442
53353718,135.981247,35.5958328,135.987503,35.5999985,135.975006,35.5916672,18,18442
53353719,135.993744,35.5958328,136,35.5999985,135.987503,35.5916672,18,18442
53353721,135.893753,35.6041679,135.899994,35.6083336,135.887497,35.5999985,18,18442
53353722,135.90625,35.6041679,135.912506,35.6083336,135.899994,35.5999985,18,18442
53353723,135.918747,35.6041679,135.925003,35.6083336,135.912506,35.5999985,18,18442
53353724,135.931244,35.6041679,135.9375,35.6083336,135.925003,35.5999985,18,18442
53353725,135.943756,35.6041679,135.949997,35.6083336,135.9375,35.5999985,18,18442
53353726,135.956253,35.6041679,135.962494,35.6083336,135.949997,35.5999985,18,18442
53353727,135.96875,35.6041679,135.975006,35.6083336,135.962494,35.5999985,18,18442
53353728,135.981247,35.6041679,135.987503,35.6083336,135.975006,35.5999985,18,18442
53353729,135.993744,35.6041679,136,35.6083336,135.987503,35.5999985,18,18442
53353730,135.881256,35.6124992,135.887497,35.6166649,135.875,35.6083336,18,18442
53353731,135.893753,35.6124992,135.899994,35.6166649,135.887497,35.6083336,18,18442
53353732,135.90625,35.6124992,135.912506,35.6166649,135.899994,35.6083336,18,18442
53353733,135.918747,35.6124992,135.925003,35.6166649,135.912506,35.6083336,18,18442
53353734,135.931244,35.6124992,135.9375,35.6166649,135.925003,35.6083336,18,18442
53353735,135.943756,35.6124992,135.949997,35.6166649,135.9375,35.6083336,18,18442
53353736,135.956253,35.6124992,135.962494,35.6166649,135.949997,35.6083336,18,18442
53353737,135.96875,35.6124992,135.975006,35.6166649,135.962494,35.6083336,18,18442
53353738,135.981247,35.6124992,135.987503,35.6166649,135.975006,35.6083336,18,18442
53353739,135.993744,35.6124992,136,35.6166649,135.987503,35.6083336,18,18442
53353740,135.881256,35.6208344,135.887497,35.625,135.875,35.6166649,18,18442
53353741,135.893753,35.6208344,135.899994,35.625,135.887497,35.6166649,18,18442
53353742,135.90625,35.6208344,135.912506,35.625,135.899994,35.6166649,18,18442
53353745,135.943756,35.6208344,135.949997,35.625,135.9375,35.6166649,18,18442
53353746,135.956253,35.6208344,135.962494,35.625,135.949997,35.6166649,18,18442
53353747,135.96875,35.6208344,135.975006,35.625,135.962494,35.6166649,18,18442
53353748,135.981247,35.6208344,135.987503,35.625,135.975006,35.6166649,18,18442
53353749,135.993744,35.6208344,136,35.625,135.987503,35.6166649,18,18442
53353752,135.90625,35.6291656,135.912506,35.6333351,135.899994,35.625,18,18442
53353755,135.943756,35.6291656,135.949997,35.6333351,135.9375,35.625,18,18442
53353756,135.956253,35.6291656,135.962494,35.6333351,135.949997,35.625,18,18442
53353757,135.96875,35.6291656,135.975006,35.6333351,135.962494,35.625,18,18442
53353758,135.981247,35.6291656,135.987503,35.6333351,135.975006,35.625,18,18442
53353759,135.993744,35.6291656,136,35.6333351,135.987503,35.625,18,18442
53353765,135.943756,35.6375008,135.949997,35.6416664,135.9375,35.6333351,18,18442
53353766,135.956253,35.6375008,135.962494,35.6416664,135.949997,35.6333351,18,18442
53353768,135.981247,35.6375008,135.987503,35.6416664,135.975006,35.6333351,18,18442
53353769,135.993744,35.6375008,136,35.6416664,135.987503,35.6333351,18,18442
53353778,135.981247,35.6458321,135.987503,35.6500015,135.975006,35.6416664,18,18442
53353779,135.993744,35.6458321,136,35.6500015,135.987503,35.6416664,18,18442
53353787,135.96875,35.6541672,135.975006,35.6583328,135.962494,35.6500015,18,18442
53353788,135.981247,35.6541672,135.987503,35.6583328,135.975006,35.6500015,18,18442
53353789,135.993744,35.6541672,136,35.6583328,135.987503,35.6500015,18,18442
53353797,135.96875,35.6624985,135.975006,35.6666679,135.962494,35.6583328,18,18442
53353798,135.981247,35.6624985,135.987503,35.6666679,135.975006,35.6583328,18,18442
53353799,135.993744,35.6624985,136,35.6666679,135.987503,35.6583328,18,18442
53354707,135.96875,35.6708336,135.975006,35.6749992,135.962494,35.6666679,18,18442
53354708,135.981247,35.6708336,135.987503,35.6749992,135.975006,35.6666679,18,18442
53354709,135.993744,35.6708336,136,35.6749992,135.987503,35.6666679,18,18442
53354717,135.96875,35.6791649,135.975006,35.6833344,135.962494,35.6749992,18,18442
53354718,135.981247,35.6791649,135.987503,35.6833344,135.975006,35.6749992,18,18442
53354719,135.993744,35.6791649,136,35.6833344,135.987503,35.6749992,18,18442
53354728,135.981247,35.6875,135.987503,35.6916656,135.975006,35.6833344,18,18442
53354729,135.993744,35.6875,136,35.6916656,135.987503,35.6833344,18,18442
53354736,135.956253,35.6958351,135.962494,35.7000008,135.949997,35.6916656,18,18442
53354737,135.96875,35.6958351,135.975006,35.7000008,135.962494,35.6916656,18,18442
53354738,135.981247,35.6958351,135.987503,35.7000008,135.975006,35.6916656,18,18442
53354739,135.993744,35.6958351,136,35.7000008,135.987503,35.6916656,18,18442
53354746,135.956253,35.7041664,135.962494,35.7083321,135.949997,35.7000008,18,18442
53354747,135.96875,35.7041664,135.975006,35.7083321,135.962494,35.7000008,18,18442
53354748,135.981247,35.7041664,135.987503,35.7083321,135.975006,35.7000008,18,18442
53354749,135.993744,35.7041664,136,35.7083321,135.987503,35.7000008,18,18442
53354756,135.956253,35.7125015,135.962494,35.7166672,135.949997,35.7083321,18,18442
53354757,135.96875,35.7125015,135.975006,35.7166672,135.962494,35.7083321,18,18442
53354758,135.981247,35.7125015,135.987503,35.7166672,135.975006,35.7083321,18,18442
53354759,135.993744,35.7125015,136,35.7166672,135.987503,35.7083321,18,18442
53354766,135.956253,35.7208328,135.962494,35.7249985,135.949997,35.7166672,18,18442
53354767,135.96875,35.7208328,135.975006,35.7249985,135.962494,35.7166672,18,18442
53354768,135.981247,35.7208328,135.987503,35.7249985,135.975006,35.7166672,18,18442
53354769,135.993744,35.7208328,136,35.7249985,135.987503,35.7166672,18,18442
53354776,135.956253,35.7291679,135.962494,35.7333336,135.949997,35.7249985,18,18442
53361090,136.006256,35.4958344,136.012497,35.5,136,35.4916649,18,18442
53362000,136.006256,35.5041656,136.012497,35.5083351,136,35.5,18,18442
53362010,136.006256,35.5125008,136.012497,35.5166664,136,35.5083351,18,18442
53362011,136.018753,35.5125008,136.024994,35.5166664,136.012497,35.5083351,18,18442
53362020,136.006256,35.5208321,136.012497,35.5250015,136,35.5166664,18,18442
53362021,136.018753,35.5208321,136.024994,35.5250015,136.012497,35.5166664,18,18442
53362030,136.006256,35.5291672,136.012497,35.5333328,136,35.5250015,18,18442
53362031,136.018753,35.5291672,136.024994,35.5333328,136.012497,35.5250015,18,18442
53362040,136.006256,35.5374985,136.012497,35.5416679,136,35.5333328,18,18442
53362041,136.018753,35.5374985,136.024994,35.5416679,136.012497,35.5333328,18,18442
53362050,136.006256,35.5458336,136.012497,35.5499992,136,35.5416679,18,18442
53362051,136.018753,35.5458336,136.024994,35.5499992,136.012497,35.5416679,18,18442
53362060,136.006256,35.5541649,136.012497,35.5583344,136,35.5499992,18,18442
53362061,136.018753,35.5541649,136.024994,35.5583344,136.012497,35.5499992,18,18442
53362070,136.006256,35.5625,136.012497,35.5666656,136,35.5583344,18,18442
53362071,136.018753,35.5625,136.024994,35.5666656,136.012497,35.5583344,18,18442
53362080,136.006256,35.5708351,136.012497,35.5750008,136,35.5666656,18,18442
53362081,136.018753,35.5708351,136.024994,35.5750008,136.012497,35.5666656,18,18442
53362090,136.006256,35.5791664,136.012497,35.5833321,136,35.5750008,18,18442
53362091,136.018753,35.5791664,136.024994,35.5833321,136.012497,35.5750008,18,18442
53363000,136.006256,35.5875015,136.012497,35.5916672,136,35.5833321,18,18442
53363020,136.006256,35.6041679,136.012497,35.6083336,136,35.5999985,18,18442
53363030,136.006256,35.6124992,136.012497,35.6166649,136,35.6083336,18,18442
53363040,136.006256,35.6208344,136.012497,35.625,136,35.6166649,18,18442
53363050,136.006256,35.6291656,136.012497,35.6333351,136,35.625,18,18442
53363090,136.006256,35.6624985,136.012497,35.6666679,136,35.6583328,18,18442
53364000,136.006256,35.6708336,136.012497,35.6749992,136,35.6666679,18,18442
53364010,136.006256,35.6791649,136.012497,35.6833344,136,35.6749992,18,18442
53364020,136.006256,35.6875,136.012497,35.6916656,136,35.6833344,18,18442
53364030,136.006256,35.6958351,136.012497,35.7000008,136,35.6916656,18,18442
53364040,136.006256,35.7041664,136.012497,35.7083321,136,35.7000008,18,18442
53364050,136.006256,35.7125015,136.012497,35.7166672,136,35.7083321,18,18442
53364060,136.006256,35.7208328,136.012497,35.7249985,136,35.7166672,18,18442
53364070,136.006256,35.7291679,136.012497,35.7333336,136,35.7249985,18,18442
53351348,135.481247,35.4541664,135.487503,35.4583321,135.475006,35.4500008,18,18481
53351349,135.493744,35.4541664,135.5,35.4583321,135.487503,35.4500008,18,18481
53351357,135.46875,35.4625015,135.475006,35.4666672,135.462494,35.4583321,18,18481
53351358,135.481247,35.4625015,135.487503,35.4666672,135.475006,35.4583321,18,18481
53351359,135.493744,35.4625015,135.5,35.4666672,135.487503,35.4583321,18,18481
53351367,135.46875,35.4708328,135.475006,35.4749985,135.462494,35.4666672,18,18481
53351368,135.481247,35.4708328,135.487503,35.4749985,135.475006,35.4666672,18,18481
53351369,135.493744,35.4708328,135.5,35.4749985,135.487503,35.4666672,18,18481
53351377,135.46875,35.4791679,135.475006,35.4833336,135.462494,35.4749985,18,18481
53351378,135.481247,35.4791679,135.487503,35.4833336,135.475006,35.4749985,18,18481
53351379,135.493744,35.4791679,135.5,35.4833336,135.487503,35.4749985,18,18481
53351388,135.481247,35.4874992,135.487503,35.4916649,135.475006,35.4833336,18,18481
53351389,135.493744,35.4874992,135.5,35.4916649,135.487503,35.4833336,18,18481
53351398,135.481247,35.4958344,135.487503,35.5,135.475006,35.4916649,18,18481
53351399,135.493744,35.4958344,135.5,35.5,135.487503,35.4916649,18,18481
53351450,135.506256,35.4625015,135.512497,35.4666672,135.5,35.4583321,18,18481
53351451,135.518753,35.4625015,135.524994,35.4666672,135.512497,35.4583321,18,18481
53351452,135.53125,35.4625015,135.537506,35.4666672,135.524994,35.4583321,18,18481
53351453,135.543747,35.4625015,135.550003,35.4666672,135.537506,35.4583321,18,18481
53351454,135.556244,35.4625015,135.5625,35.4666672,135.550003,35.4583321,18,18481
53351460,135.506256,35.4708328,135.512497,35.4749985,135.5,35.4666672,18,18481
53351461,135.518753,35.4708328,135.524994,35.4749985,135.512497,35.4666672,18,18481
53351462,135.53125,35.4708328,135.537506,35.4749985,135.524994,35.4666672,18,18481
53351463,135.543747,35.4708328,135.550003,35.4749985,135.537506,35.4666672,18,18481
53351464,135.556244,35.4708328,135.5625,35.4749985,135.550003,35.4666672,18,18481
53351465,135.568756,35.4708328,135.574997,35.4749985,135.5625,35.4666672,18,18481
53351466,135.581253,35.4708328,135.587494,35.4749985,135.574997,35.4666672,18,18481
53351467,135.59375,35.4708328,135.600006,35.4749985,135.587494,35.4666672,18,18481
53351470,135.506256,35.4791679,135.512497,35.4833336,135.5,35.4749985,18,18481
53351471,135.518753,35.4791679,135.524994,35.4833336,135.512497,35.4749985,18,18481
53351472,135.53125,35.4791679,135.537506,35.4833336,135.524994,35.4749985,18,18481
53351473,135.543747,35.4791679,135.550003,35.4833336,135.537506,35.4749985,18,18481
53351474,135.556244,35.4791679,135.5625,35.4833336,135.550003,35.4749985,18,18481
53351475,135.568756,35.4791679,135.574997,35.4833336,135.5625,35.4749985,18,18481
53351476,135.581253,35.4791679,135.587494,35.4833336,135.574997,35.4749985,18,18481
53351477,135.59375,35.4791679,135.600006,35.4833336,135.587494,35.4749985,18,18481
53351480,135.506256,35.4874992,135.512497,35.4916649,135.5,35.4833336,18,18481
53351481,135.518753,35.4874992,135.524994,35.4916649,135.512497,35.4833336,18,18481
53351482,135.53125,35.4874992,135.537506,35.4916649,135.524994,35.4833336,18,18481
53351483,135.543747,35.4874992,135.550003,35.4916649,135.537506,35.4833336,18,18481
53351484,135.556244,35.4874992,135.5625,35.4916649,135.550003,35.4833336,18,18481
53351485,135.568756,35.4874992,135.574997,35.4916649,135.5625,35.4833336,18,18481
53351486,135.581253,35.4874992,135.587494,35.4916649,135.574997,35.4833336,18,18481
53351487,135.59375,35.4874992,135.600006,35.4916649,135.587494,35.4833336,18,18481
53351490,135.506256,35.4958344,135.512497,35.5,135.5,35.4916649,18,18481
53351491,135.518753,35.4958344,135.524994,35.5,135.512497,35.4916649,18,18481
53351492,135.53125,35.4958344,135.537506,35.5,135.524994,35.4916649,18,18481
53351493,135.543747,35.4958344,135.550003,35.5,135.537506,35.4916649,18,18481
53351494,135.556244,35.4958344,135.5625,35.5,135.550003,35.4916649,18,18481
53351495,135.568756,35.4958344,135.574997,35.5,135.5625,35.4916649,18,18481
53351496,135.581253,35.4958344,135.587494,35.5,135.574997,35.4916649,18,18481
53351497,135.59375,35.4958344,135.600006,35.5,135.587494,35.4916649,18,18481
53352308,135.481247,35.5041656,135.487503,35.5083351,135.475006,35.5,18,18481
53352309,135.493744,35.5041656,135.5,35.5083351,135.487503,35.5,18,18481
53352317,135.46875,35.5125008,135.475006,35.5166664,135.462494,35.5083351,18,18481
53352318,135.481247,35.5125008,135.487503,35.5166664,135.475006,35.5083351,18,18481
53352319,135.493744,35.5125008,135.5,35.5166664,135.487503,35.5083351,18,18481
53352326,135.456253,35.5208321,135.462494,35.5250015,135.449997,35.5166664,18,18481
53352327,135.46875,35.5208321,135.475006,35.5250015,135.462494,35.5166664,18,18481
53352328,135.481247,35.5208321,135.487503,35.5250015,135.475006,35.5166664,18,18481
53352329,135.493744,35.5208321,135.5,35.5250015,135.487503,35.5166664,18,18481
53352336,135.456253,35.5291672,135.462494,35.5333328,135.449997,35.5250015,18,18481
53352337,135.46875,35.5291672,135.475006,35.5333328,135.462494,35.5250015,18,18481
53352338,135.481247,35.5291672,135.487503,35.5333328,135.475006,35.5250015,18,18481
53352339,135.493744,35.5291672,135.5,35.5333328,135.487503,35.5250015,18,18481
53352346,135.456253,35.5374985,135.462494,35.5416679,135.449997,35.5333328,18,18481
53352347,135.46875,35.5374985,135.475006,35.5416679,135.462494,35.5333328,18,18481
53352348,135.481247,35.5374985,135.487503,35.5416679,135.475006,35.5333328,18,18481
53352349,135.493744,35.5374985,135.5,35.5416679,135.487503,35.5333328,18,18481
53352357,135.46875,35.5458336,135.475006,35.5499992,135.462494,35.5416679,18,18481
53352358,135.481247,35.5458336,135.487503,35.5499992,135.475006,35.5416679,18,18481
53352359,135.493744,35.5458336,135.5,35.5499992,135.487503,35.5416679,18,18481
53352368,135.481247,35.5541649,135.487503,35.5583344,135.475006,35.5499992,18,18481
53352369,135.493744,35.5541649,135.5,35.5583344,135.487503,35.5499992,18,18481
53352400,135.506256,35.5041656,135.512497,35.5083351,135.5,35.5,18,18481
53352401,135.518753,35.5041656,135.524994,35.5083351,135.512497,35.5,18,18481
53352406,135.581253,35.5041656,135.587494,35.5083351,135.574997,35.5,18,18481
53352407,135.59375,35.5041656,135.600006,35.5083351,135.587494,35.5,18,18481
53352408,135.606247,35.5041656,135.612503,35.5083351,135.600006,35.5,18,18481
53352410,135.506256,35.5125008,135.512497,35.5166664,135.5,35.5083351,18,18481
53352411,135.518753,35.5125008,135.524994,35.5166664,135.512497,35.5083351,18,18481
53352417,135.59375,35.5125008,135.600006,35.5166664,135.587494,35.5083351,18,18481
53352420,135.506256,35.5208321,135.512497,35.5250015,135.5,35.5166664,18,18481
53352421,135.518753,35.5208321,135.524994,35.5250015,135.512497,35.5166664,18,18481
53352430,135.506256,35.5291672,135.512497,35.5333328,135.5,35.5250015,18,18481
53352431,135.518753,35.5291672,135.524994,35.5333328,135.512497,35.5250015,18,18481
53352440,135.506256,35.5374985,135.512497,35.5416679,135.5,35.5333328,18,18481
53352441,135.518753,35.5374985,135.524994,35.5416679,135.512497,35.5333328,18,18481
53352450,135.506256,35.5458336,135.512497,35.5499992,135.5,35.5416679,18,18481
53352451,135.518753,35.5458336,135.524994,35.5499992,135.512497,35.5416679,18,18481
53352460,135.506256,35.5541649,135.512497,35.5583344,135.5,35.5499992,18,18481
53352461,135.518753,35.5541649,135.524994,35.5583344,135.512497,35.5499992,18,18481
53350447,135.59375,35.3708344,135.600006,35.375,135.587494,35.3666649,18,18483
53350449,135.618744,35.3708344,135.625,35.375,135.612503,35.3666649,18,18483
53350452,135.53125,35.3791656,135.537506,35.3833351,135.524994,35.375,18,18483
53350453,135.543747,35.3791656,135.550003,35.3833351,135.537506,35.375,18,18483
53350454,135.556244,35.3791656,135.5625,35.3833351,135.550003,35.375,18,18483
53350455,135.568756,35.3791656,135.574997,35.3833351,135.5625,35.375,18,18483
53350456,135.581253,35.3791656,135.587494,35.3833351,135.574997,35.375,18,18483
53350457,135.59375,35.3791656,135.600006,35.3833351,135.587494,35.375,18,18483
53350458,135.606247,35.3791656,135.612503,35.3833351,135.600006,35.375,18,18483
53350459,135.618744,35.3791656,135.625,35.3833351,135.612503,35.375,18,18483
53350462,135.53125,35.3875008,135.537506,35.3916664,135.524994,35.3833351,18,18483
53350463,135.543747,35.3875008,135.550003,35.3916664,135.537506,35.3833351,18,18483
53350464,135.556244,35.3875008,135.5625,35.3916664,135.550003,35.3833351,18,18483
53350465,135.568756,35.3875008,135.574997,35.3916664,135.5625,35.3833351,18,18483
53350466,135.581253,35.3875008,135.587494,35.3916664,135.574997,35.3833351,18,18483
53350467,135.59375,35.3875008,135.600006,35.3916664,135.587494,35.3833351,18,18483
53350468,135.606247,35.3875008,135.612503,35.3916664,135.600006,35.3833351,18,18483
53350469,135.618744,35.3875008,135.625,35.3916664,135.612503,35.3833351,18,18483
53350472,135.53125,35.3958321,135.537506,35.4000015,135.524994,35.3916664,18,18483
53350473,135.543747,35.3958321,135.550003,35.4000015,135.537506,35.3916664,18,18483
53350474,135.556244,35.3958321,135.5625,35.4000015,135.550003,35.3916664,18,18483
53350475,135.568756,35.3958321,135.574997,35.4000015,135.5625,35.3916664,18,18483
53350476,135.581253,35.3958321,135.587494,35.4000015,135.574997,35.3916664,18,18483
53350477,135.59375,35.3958321,135.600006,35.4000015,135.587494,35.3916664,18,18483
53350478,135.606247,35.3958321,135.612503,35.4000015,135.600006,35.3916664,18,18483
53350479,135.618744,35.3958321,135.625,35.4000015,135.612503,35.3916664,18,18483
53350482,135.53125,35.4041672,135.537506,35.4083328,135.524994,35.4000015,18,18483
53350483,135.543747,35.4041672,135.550003,35.4083328,135.537506,35.4000015,18,18483
53350484,135.556244,35.4041672,135.5625,35.4083328,135.550003,35.4000015,18,18483
53350485,135.568756,35.4041672,135.574997,35.4083328,135.5625,35.4000015,18,18483
53350486,135.581253,35.4041672,135.587494,35.4083328,135.574997,35.4000015,18,18483
53350487,135.59375,35.4041672,135.600006,35.4083328,135.587494,35.4000015,18,18483
53350488,135.606247,35.4041672,135.612503,35.4083328,135.600006,35.4000015,18,18483
53350489,135.618744,35.4041672,135.625,35.4083328,135.612503,35.4000015,18,18483
53350492,135.53125,35.4124985,135.537506,35.4166679,135.524994,35.4083328,18,18483
53350493,135.543747,35.4124985,135.550003,35.4166679,135.537506,35.4083328,18,18483
53350494,135.556244,35.4124985,135.5625,35.4166679,135.550003,35.4083328,18,18483
53350495,135.568756,35.4124985,135.574997,35.4166679,135.5625,35.4083328,18,18483
53350496,135.581253,35.4124985,135.587494,35.4166679,135.574997,35.4083328,18,18483
53350497,135.59375,35.4124985,135.600006,35.4166679,135.587494,35.4083328,18,18483
53350498,135.606247,35.4124985,135.612503,35.4166679,135.600006,35.4083328,18,18483
53350499,135.618744,35.4124985,135.625,35.4166679,135.612503,35.4083328,18,18483
53350515,135.693756,35.3458328,135.699997,35.3499985,135.6875,35.3416672,18,18483
53350524,135.681244,35.3541679,135.6875,35.3583336,135.675003,35.3499985,18,18483
53350525,135.693756,35.3541679,135.699997,35.3583336,135.6875,35.3499985,18,18483
53350526,135.706253,35.3541679,135.712494,35.3583336,135.699997,35.3499985,18,18483
53350528,135.731247,35.3541679,135.737503,35.3583336,135.725006,35.3499985,18,18483
53350532,135.65625,35.3624992,135.662506,35.3666649,135.649994,35.3583336,18,18483
53350533,135.668747,35.3624992,135.675003,35.3666649,135.662506,35.3583336,18,18483
53350534,135.681244,35.3624992,135.6875,35.3666649,135.675003,35.3583336,18,18483
53350535,135.693756,35.3624992,135.699997,35.3666649,135.6875,35.3583336,18,18483
53350536,135.706253,35.3624992,135.712494,35.3666649,135.699997,35.3583336,18,18483
53350537,135.71875,35.3624992,135.725006,35.3666649,135.712494,35.3583336,18,18483
53350538,135.731247,35.3624992,135.737503,35.3666649,135.725006,35.3583336,18,18483
53350539,135.743744,35.3624992,135.75,35.3666649,135.737503,35.3583336,18,18483
53350540,135.631256,35.3708344,135.637497,35.375,135.625,35.3666649,18,18483
53350541,135.643753,35.3708344,135.649994,35.375,135.637497,35.3666649,18,18483
53350542,135.65625,35.3708344,135.662506,35.375,135.649994,35.3666649,18,18483
53350543,135.668747,35.3708344,135.675003,35.375,135.662506,35.3666649,18,18483
53350544,135.681244,35.3708344,135.6875,35.375,135.675003,35.3666649,18,18483
53350545,135.693756,35.3708344,135.699997,35.375,135.6875,35.3666649,18,18483
53350546,135.706253,35.3708344,135.712494,35.375,135.699997,35.3666649,18,18483
53350547,135.71875,35.3708344,135.725006,35.375,135.712494,35.3666649,18,18483
53350548,135.731247,35.3708344,135.737503,35.375,135.725006,35.3666649,18,18483
53350549,135.743744,35.3708344,135.75,35.375,135.737503,35.3666649,18,18483
53350550,135.631256,35.3791656,135.637497,35.3833351,135.625,35.375,18,18483
53350551,135.643753,35.3791656,135.649994,35.3833351,135.637497,35.375,18,18483
53350552,135.65625,35.3791656,135.662506,35.3833351,135.649994,35.375,18,18483
53350553,135.668747,35.3791656,135.675003,35.3833351,135.662506,35.375,18,18483
53350554,135.681244,35.3791656,135.6875,35.3833351,135.675003,35.375,18,18483
53350555,135.693756,35.3791656,135.699997,35.3833351,135.6875,35.375,18,18483
53350556,135.706253,35.3791656,135.712494,35.3833351,135.699997,35.375,18,18483
53350557,135.71875,35.3791656,135.725006,35.3833351,135.712494,35.375,18,18483
53350558,135.731247,35.3791656,135.737503,35.3833351,135.725006,35.375,18,18483
53350559,135.743744,35.3791656,135.75,35.3833351,135.737503,35.375,18,18483
53350560,135.631256,35.3875008,135.637497,35.3916664,135.625,35.3833351,18,18483
53350561,135.643753,35.3875008,135.649994,35.3916664,135.637497,35.3833351,18,18483
53350562,135.65625,35.3875008,135.662506,35.3916664,135.649994,35.3833351,18,18483
53350563,135.668747,35.3875008,135.675003,35.3916664,135.662506,35.3833351,18,18483
53350564,135.681244,35.3875008,135.6875,35.3916664,135.675003,35.3833351,18,18483
53350565,135.693756,35.3875008,135.699997,35.3916664,135.6875,35.3833351,18,18483
53350566,135.706253,35.3875008,135.712494,35.3916664,135.699997,35.3833351,18,18483
53350567,135.71875,35.3875008,135.725006,35.3916664,135.712494,35.3833351,18,18483
53350568,135.731247,35.3875008,135.737503,35.3916664,135.725006,35.3833351,18,18483
53350569,135.743744,35.3875008,135.75,35.3916664,135.737503,35.3833351,18,18483
53350570,135.631256,35.3958321,135.637497,35.4000015,135.625,35.3916664,18,18483
53350571,135.643753,35.3958321,135.649994,35.4000015,135.637497,35.3916664,18,18483
53350572,135.65625,35.3958321,135.662506,35.4000015,135.649994,35.3916664,18,18483
53350573,135.668747,35.3958321,135.675003,35.4000015,135.662506,35.3916664,18,18483
53350574,135.681244,35.3958321,135.6875,35.4000015,135.675003,35.3916664,18,18483
